,url,gender,age,age_1,age_2,marital_status,education,country
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039352,Female,43,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039381,Female,50,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039403,Female,27,,,Divorced,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039413,Male,40,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039426,Male,30,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039448,Male,58,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039458,Female,32,,,Married,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039489,Male,40,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039491,Male,65,,,"Single, never married","Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039511,Female,26,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039514,Female,75,,,Divorced,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039526,Female,30,,,"Single, never married","Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039528,Male,30,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039548,Male,37,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039599,Male,71,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039713,Female,19,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039723,Male,68,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039752,Male,26,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039766,Female,46,,,Living with partner,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039774,Male,53,,,Married,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039803,Female,49,,,"Single, never married",Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039836,Male,20,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039853,Female,40,,,Married,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039908,Male,39,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039924,Male,34,,,Married,Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039942,Male,20,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039951,Male,32,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039978,Male,38,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039981,Female,50,,,Widowed,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:039992,Female,30,,,Married,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040000,Female,30,,,Married,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040004,Male,65,,,Married,Completed some high school,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040033,Male,40,,,Married,Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040052,Male,56,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040054,Female,44,,,Living with partner,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040072,Male,19,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040094,Female,68,,,Widowed,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040101,Female,33,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040102,Female,30,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040135,Male,58,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040145,Female,27,,,Living with partner,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040158,Female,29,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040162,Male,46,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040170,Male,45,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040186,Male,68,,,Married,Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040212,Female,48,,,Divorced,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040216,Male,30,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040235,Male,50,,,"Single, never married","Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040238,Male,40,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040240,Male,24,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040271,Male,30,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040278,Female,29,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040280,Male,32,,,Living with partner,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040287,Female,30,,,"Single, never married","Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040306,Male,32,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040324,Male,28,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040338,Male,24,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040372,Male,40,,,Married,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040386,Male,68,,,Widowed,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040403,Female,63,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040404,Male,54,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040428,Female,20,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040443,Male,21,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040456,Female,54,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040526,Female,30,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040574,Female,47,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040594,Male,28,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040595,Male,51,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040603,Male,42,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040612,Female,84,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040640,Male,28,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040668,Female,29,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040709,Female,42,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040720,Female,52,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040725,Male,40,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040734,Male,39,,,Divorced,Completed some high school,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040746,Male,35,,,Divorced,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040753,Male,54,,,Divorced,Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040755,Male,25,,,"Single, never married",Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040758,Male,21,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040809,Male,29,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040824,Male,30,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040869,Female,48,,,Divorced,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040874,Female,37,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040924,Male,32,,,"Single, never married",Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040954,Female,25,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:040988,Female,28,,,Married,Completed some high school,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041004,Female,50,,,Married,Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041065,Female,67,,,Widowed,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041127,Female,42,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041211,Female,50,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041213,Male,40,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041239,Female,26,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041315,Female,27,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041345,Male,29,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041399,Female,69,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041402,Female,32,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041406,Female,34,,,"Single, never married",Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041448,Male,29,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041453,Male,53,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041473,Male,51,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041493,Female,19,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041506,Female,76,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041598,Female,68,,,Widowed,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041623,Female,52,,,Living with partner,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041630,Male,38,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041671,Female,50,,,Living with partner,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041719,Female,23,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041735,Female,30,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041745,Female,74,,,Divorced,Completed some high school,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041797,Male,28,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041798,Male,50,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041912,Female,70,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041921,Male,49,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041957,Male,41,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041958,Male,41,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041966,Female,43,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041979,Female,44,,,"Single, never married","Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:041999,Female,66,,,Divorced,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042012,Male,48,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042066,Female,76,,,Widowed,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042069,Male,69,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042133,Male,30,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042168,Female,50,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042196,Female,30,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042202,Female,37,,,Separated,Completed some high school,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042212,Male,29,,,"Single, never married","Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042233,Female,49,,,Divorced,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042281,Female,75,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042286,Female,29,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042311,Female,80,,,Divorced,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042324,Male,39,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042327,Male,30,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042347,Female,30,,,"Single, never married","College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042396,Male,39,,,"Single, never married",Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042431,Female,50,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042432,Male,56,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042468,Female,68,,,Divorced,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042492,Male,43,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042509,Female,51,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042541,Female,57,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042566,Female,28,,,"Single, never married","Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042575,Female,35,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042608,Female,59,,,Divorced,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042633,Male,39,,,Living with partner,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042634,Male,55,,,Widowed,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042645,Male,34,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042660,Female,68,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042703,Male,40,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042738,Male,21,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042754,Female,58,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042841,Female,27,,,"Single, never married",Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042877,Female,38,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042913,Female,32,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042967,Female,50,,,Divorced,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:042974,Male,22,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043057,Male,43,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043117,Male,53,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043125,Male,35,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043190,Female,47,,,Married,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043397,Male,34,,,Divorced,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043400,Female,37,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043422,Male,37,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043446,Male,44,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043458,Female,45,,,Married,Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043485,Male,39,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043490,Female,73,,,Divorced,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043527,Male,67,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043552,Male,52,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043554,Female,46,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043563,Female,72,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043568,Female,69,,,Divorced,"Completed some graduate school, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043617,Female,79,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043624,Female,75,,,Widowed,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043679,Female,26,,,"Single, never married",Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043688,Female,49,,,Widowed,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043717,Female,29,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043742,Male,38,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043752,Female,64,,,Widowed,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043787,Female,40,,,Divorced,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043789,Female,48,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043823,Male,59,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043833,Male,37,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043834,Female,29,,,"Single, never married","Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043845,Female,42,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043861,Female,29,,,"Single, never married","Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043876,Female,27,,,"Single, never married","Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043896,Female,19,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043922,Female,26,,,"Single, never married","High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043945,Male,37,,,Living with partner,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043961,Male,40,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:043978,Male,45,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044025,Female,49,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044030,Female,50,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044053,Male,29,,,Living with partner,Associate's degree,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044111,Female,49,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044157,Male,82,,,Widowed,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044230,Male,51,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044287,Male,36,,,Separated,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044321,Female,22,,,Living with partner,Completed some high school,
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044344,Male,58,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044447,Male,28,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044449,Female,83,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044611,Female,37,,,Married,"College graduate (e.g., B.A., A.B., B.S.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044615,Male,55,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044618,Female,46,,,Married,"Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044626,Male,63,,,Divorced,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044638,Female,56,,,Married,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044641,Female,25,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044651,Male,60,,,Widowed,"High school graduate or equivalent (e.g., GED)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044686,Female,27,,,Married,"Completed graduate school (e.g., M.S., M.D., Ph.D.)",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044697,Female,23,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044733,Male,21,,,"Single, never married","Completed some college, but no degree",
,http://sleepanddreamdatabase.org/dream/person?personid=harris_2011:044749,Female,79,,,Married,"High school graduate or equivalent (e.g., GED)",
